Topo,Z,Corr,Lmax,K,Theta,Lambda,b,REPS,STEPS,C_mean,C_std,SE_C,V_mean,V_std,SE_V
ER,16,max,1,0.5,0.2,0.2,1.5,50,15000,0.0,0.0,0.0,0.0,0.0,0.0
ER,16,max,1,0.5,0.2,0.2,1.6,50,15000,0.0,0.0,0.0,0.0,0.0,0.0
ER,16,max,1,0.5,0.2,0.2,1.7,50,15000,0.0,0.0,0.0,0.0,0.0,0.0
ER,16,max,1,0.5,0.2,0.2,1.8,50,15000,0.0,0.0,0.0,0.0,0.0,0.0
ER,16,max,1,0.5,0.2,0.2,1.9,50,15000,0.0,0.0,0.0,0.0,0.0,0.0
ER,16,max,1,0.5,0.2,0.2,2.0,50,15000,0.0,0.0,0.0,0.0,0.0,0.0
ER,16,max,1,0.5,0.2,0.5,1.0,50,15000,1.0,0.0,0.0,0.9965999999999999,0.001754992877478426,0.00024819347291981736
ER,16,max,1,0.5,0.2,0.5,1.1,50,15000,0.1,0.3,0.04242640687119285,0.09976000000000002,0.2992801069232634,0.04232459861593491
ER,16,max,1,0.5,0.2,0.5,1.2,50,15000,0.0,0.0,0.0,0.0,0.0,0.0
ER,16,max,1,0.5,0.2,0.5,1.3,50,15000,0.0,0.0,0.0,0.0,0.0,0.0
ER,16,max,1,0.5,0.2,0.5,1.4,50,15000,0.0,0.0,0.0,0.0,0.0,0.0
ER,16,max,1,0.5,0.2,0.5,1.5,50,15000,0.0,0.0,0.0,0.0,0.0,0.0
ER,16,max,1,0.5,0.2,0.5,1.6,50,15000,0.0,0.0,0.0,0.0,0.0,0.0
ER,16,max,1,0.5,0.2,0.5,1.7,50,15000,0.0,0.0,0.0,0.0,0.0,0.0
ER,16,max,1,0.5,0.2,0.5,1.8,50,15000,0.0,0.0,0.0,0.0,0.0,0.0
ER,16,max,1,0.5,0.2,0.5,1.9,50,15000,0.0,0.0,0.0,0.0,0.0,0.0
ER,16,max,1,0.5,0.2,0.5,2.0,50,15000,0.0,0.0,0.0,0.0,0.0,0.0
ER,16,max,1,0.5,0.2,0.7,1.0,50,15000,1.0,0.0,0.0,0.9971199999999999,0.0014510685717773655,0.0002052120854140907
ER,16,max,1,0.5,0.2,0.7,1.1,50,15000,0.26,0.4386342439892262,0.06203224967708329,0.25876,0.43654514359914715,0.06173680626660242
ER,16,max,1,0.5,0.2,0.7,1.2,50,15000,0.0,0.0,0.0,0.0,0.0,0.0
ER,16,max,1,0.5,0.2,0.7,1.3,50,15000,0.0,0.0,0.0,0.0,0.0,0.0
ER,16,max,1,0.5,0.2,0.7,1.4,50,15000,0.0,0.0,0.0,0.0,0.0,0.0
ER,16,max,1,0.5,0.2,0.7,1.5,50,15000,0.0,0.0,0.0,0.0,0.0,0.0
ER,16,max,1,0.5,0.2,0.7,1.6,50,15000,0.0,0.0,0.0,0.0,0.0,0.0
ER,16,max,1,0.5,0.2,0.7,1.7,50,15000,0.0,0.0,0.0,0.0,0.0,0.0
ER,16,max,1,0.5,0.2,0.7,1.8,50,15000,0.0,0.0,0.0,0.0,0.0,0.0
ER,16,max,1,0.5,0.2,0.7,1.9,50,15000,0.0,0.0,0.0,0.0,0.0,0.0
ER,16,max,1,0.5,0.2,0.7,2.0,50,15000,0.0,0.0,0.0,0.0,0.0,0.0
ER,16,max,1,0.5,0.2,1.0,1.0,50,15000,1.0,0.0,0.0,0.9962399999999999,0.0023542302351299478,0.00033293843274695726
